	DRS000419	DRS000420	DRS000668	DRS001349	DRS002153	DRS002154	DRS002155	DRS002156	DRS002157	DRS002158	DRS002159	DRS002160	DRS002161	DRS002162	DRS002163
LOC_Os01g04670	33.323947	20.67053	162.069351	1.17808	19.91966	17.50391	5.16361	6.8578	7.98244	15.356132	2.339467	7.30304	5.668218	13.99347	1.574409
LOC_Os01g04690	81.9909	16.6833	224.61206	0	0	29.1133	13.3225	0	13.2932	47.4129	0	0	11.4439	21.5165	0
LOC_Os01g04710	149.371232	337.0332	1284.83274	23.01033	23.83142	30.58526	84.1177	106.9394	25.67596	40.13012	78.8123	103.1255	32.55034	38.50475	69.2625
LOC_Os01g04720	118.47204	67.92563	184.364881	1.967659	27.58141	27.4992	26.16975	20.98419	34.34752	31.27635	26.02385	24.15979	30.90406	27.57165	20.18444
LOC_Os01g04730	2307.0486	688.6536	3371.1433	624.456	410.4464	453.3918	176.702	244.3525	475.0615	443.9298	151.6059	189.1271	451.0326	444.398	168.1165
LOC_Os01g04750	26.341905	16.271418	20.617511	20.08213	6.70224	6.11433	21.4964	4.120321	6.041769	4.903608	3.874792	3.70835	3.284782	5.81371	12.52489
LOC_Os01g04800	436.8853	254.3589	451.223284	746.678	87.0788	135.1301	278.6561	76.4082	70.1403	69.1483	80.0015	34.3207	64.0876	85.2693	241.0403
LOC_Os01g04814	1929.712	730.3169	2400.1191	281.2768	431.9329	436.864	286.8693	200.0634	422.253	452.114	266.8806	227.8708	413.1495	412.407	298.4671
LOC_Os01g04860	70.75634	140.1864	312.62047	32.77763	20.03084	20.86697	59.7192	53.186	7.766345	5.82227	30.43917	23.77762	2.040465	3.226902	24.85453
LOC_Os01g04870	73.10492	30.47302	150.15449	4.010811	13.5504	16.6743	9.34616	9.93817	21.47997	18.83955	15.3959	17.48789	22.82198	19.43637	13.4234
LOC_Os01g04880	186.07031	106.05438	379.28481	31.04876	47.3406	57.0603	36.7065	58.0072	44.67223	40.95292	25.44876	46.346	47.54295	41.62194	32.0357
LOC_Os01g04900	55.256708	491.6081	637.119759	76.3377	11.16028	5.411114	179.1968	147.6401	25.86117	18.48312	201.9019	136.2793	24.51877	9.77594	162.6551
LOC_Os01g04910	224.45583	110.60854	427.28965	11.42503	67.1957	68.6663	40.5655	38.7043	61.7757	51.9227	27.00885	32.9561	62.392	55.2287	36.2472
LOC_Os01g04920	628.49827	318.3411	732.15426	10.28594	40.55417	432.4293	54.0076	267.7144	17.45969	718.316	44.2976	477.865	12.91135	667.021	26.80406
LOC_Os01g04930	989.2489	179.9311	766.36307	64.2404	168.7958	156.987	41.1126	47.9459	151.9232	99.7107	32.32287	40.8026	154.5634	97.6676	38.2855
LOC_Os01g04950	463.4526	259.0333	1611.7759	364.971	79.4789	110.5754	75.7936	99.0315	112.9279	129.6331	63.8489	90.8983	112.2373	112.8418	84.5901
LOC_Os01g04990	148.70833	77.03177	347.93056	10.52879	43.96512	42.3199	35.7364	25.36683	69.6313	95.2294	55.0211	46.9501	73.0904	88.5152	54.9451
LOC_Os01g05010	552.6475	126.21586	862.379	30.745	122.786	111.8641	33.46265	51.6473	102.6973	86.1118	16.75397	44.8984	99.7506	116.1729	18.09498
LOC_Os01g05060	318.5627	810.656	1294.90434	231.8285	60.584	78.3684	254.6508	187.036	56.4636	74.6522	232.8892	213.1399	68.8346	57.9311	238.4666
LOC_Os01g05064	2398.213	191.6812	1287.20039	42.02297	557.451	621.428	89.4445	101.2905	250.2344	396.6138	71.9845	118.2452	252.2391	357.108	95.8723
LOC_Os01g05070	512.5801	257.7731	1251.4859	31.93141	142.1922	151.4969	91.1244	114.1155	139.9327	153.8268	86.725	112.27	143.1214	167.0225	101.0132
LOC_Os01g05080	171.04523	809.9668	845.11383	199.6373	20.98362	25.85712	203.8096	144.9976	17.18755	31.48164	180.8119	134.4396	13.31001	15.64574	139.358
LOC_Os01g05090	493.413	202.3625	619.3074	123.288	144.7403	155.1034	94.153	106.5864	1.944035	20.24007	3.32184	10.35582	3.672865	14.11632	8.7353
LOC_Os01g05100	6.255893323	4.0062346	152.9687042	3.381762	3.450825	1.241048029	1.352674	2.266084	4.49E-06	0.51867131	1.08E-07	2.88E-07	0.421303121	1.126906094	0.764448373
LOC_Os01g05105	12.51361	8.501774	28.627179	1.8921	3.22333	2.63265	1.127897	2.165416	1.780962	1.514185	1.738787	1.57089	2.128182	1.7854394	1.692799
LOC_Os01g05130	251.90681	145.2759	704.8027	41.49036	90.0784	73.8643	72.5518	48.9299	93.8806	75.0401	53.5794	56.9733	103.1041	78.2456	82.5761
LOC_Os01g05140	461.72166	82.96043	1001.01732	38.68221	109.0194	100.466	29.06169	57.9429	76.0158	62.2428	15.09611	29.48499	64.9229	64.9675	19.42194
LOC_Os01g05150	20.0567	0.647471	82.354652	0	5.838996	7.27423	0	2.33461	3.343563	2.331703	0.743411	4.512234	2.927938	3.101769	1.552576
LOC_Os01g05180	106.5424	21.542733	194.91542	19.08499	46.40301	39.32904	12.81975	12.73784	0.358082	0.348625	0.356661	0	0.370538	0	0
LOC_Os01g05220	2.88853	14.54858	29.89458	0	2.020315	2.09585	4.27927	4.314013	0	1.18975	3.21858	1.881547	0	0	1.990175
LOC_Os01g05289	391.4514	85.52091	503.48012	55.6394	118.362	122.9371	29.5431	38.0986	0	0	0	0	0	0	0
LOC_Os01g05420	785.941	426.4764	1454.0491	201.2948	201.4146	190.1647	138.736	135.4231	198.7957	191.5404	145.1812	148.3162	196.2089	183.2516	136.1645
LOC_Os01g05430	82.50954	42.3184	295.743398	1.28564	26.15669	25.14732	11.77244	16.08395	30.74231	23.73405	15.96367	16.27125	32.87694	30.46491	12.14092
LOC_Os01g05460	12.426542	20.193803	84.637512	0	3.255915	5.261508	4.617006	6.95814	0.96471	2.496633	2.733273	11.79684	4.05461	11.171755	5.549827
LOC_Os01g05470	439.3484	169.1634	1073.073	38.79934	102.6764	106.9624	50.4412	84.2603	68.4466	66.6002	24.33567	46.0345	65.5958	68.2127	21.86781
LOC_Os01g05480	0.546521	28.21808	107.841865	0	0.630699	0.378544	7.07613	16.78948	0.206401	0.463885	8.72137	23.10352	0.185429	0.2122	9.11523
LOC_Os01g05490	5262.933	2758.756	6580.495	730.74	944.332	967.075	666.701	643.118	1142.303	1238.149	712.483	778.469	1027.759	1169.686	631.479
LOC_Os01g05500	624.6718	439.3641	1469.1758	128.8966	189.3797	159.1432	172.9	157.7194	171.182	130.62	166.6051	120.4033	170.7123	137.4384	171.7639
LOC_Os01g05510	187.33987	112.24524	429.90483	27.24018	68.9699	57.3789	45.1564	51.4726	27.14654	27.51164	14.29222	15.83526	33.8789	26.5532	16.43986
LOC_Os01g05530	321.3344	183.2766	571.70749	27.22124	91.2279	102.5887	71.884	91.8312	19.31736	25.06174	16.57948	36.0849	20.36506	30.69858	21.09386
LOC_Os01g05540	486.0257	225.7067	858.356	111.2483	112.069	99.0731	68.6542	70.3342	18.01962	15.92252	6.73667	10.57859	3.896694	2.034878	0.669348
LOC_Os01g05560	516.9992	188.0019	1042.6782	77.5512	79.6159	105.2488	47.3346	63.1875	99.1	110.8911	44.3902	82.2063	103.2354	101.1674	40.9002
LOC_Os01g05585	59.3932	96.1972	420.65936	0	0	0	0	0	0	26.7073	0	12.2866	13.7976	12.2054	0
LOC_Os01g05600	7.297421	1.107657	14.438277	0	2.328529	2.063962	0.606052	1.316884	2.325905	2.235904	0.118209	0.728034	1.85109	0.897874	0.2153683
LOC_Os01g05610	624.9595	214.6912	1039.2718	76.6158	199.9862	221.2835	85.6982	116.233	36.66645	33.9046	16.38932	29.50049	35.50608	30.55006	16.34591
LOC_Os01g05620	53.343051	3.833431	49.922987	0.253241	15.83224	18.75111	1.533881	3.108723	4.744244	6.336098	7.13667	5.39756	15.55189	12.01722	1.062863
LOC_Os01g05630	575.5001	215.69168	1022.60939	114.5546	217.7459	223.9714	94.7672	122.1473	252.4578	271.1064	110.6618	208.3595	238.3151	233.4582	92.8889
LOC_Os01g05640	13.164204	7.408313	37.550087	0.861611	3.247894	3.574639	1.728322	2.094663	4.039384	5.799986	1.616315	1.178003	2.925997	7.58512	0.795647
LOC_Os01g05650	4625.805	4294.219	6024.5577	560.48	649.804	798.032	638.167	776.67	304.1073	421.7255	610.737	692.976	257.6362	302.4321	416.327
LOC_Os01g05660	87.30378	122.06565	215.405764	9.11138	20.82529	25.05204	68.6532	51.0899	23.05169	28.05124	76.5489	49.4864	30.19023	31.88843	51.3413
LOC_Os01g05670	1222.7115	1356.067	2649.0226	173.5339	249.801	349.7403	390.264	344.376	306.1175	414.004	452.392	430.986	277.8442	440.81	414.78
LOC_Os01g05680	162.73422	74.51757	400.66332	26.7729	79.7567	74.1487	49.2227	45.1704	87.195	97.127	36.90276	55.6591	81.4418	84.3626	44.5176
LOC_Os01g05694	403.59438	346.3123	677.95121	83.0042	152.9195	172.8711	133.5711	126.7877	132.6199	211.765	139.7487	139.6699	153.4862	201.8092	132.8223
LOC_Os01g05710	31.938556	9.326987	59.756207	0	12.28282	7.49751	3.364574	3.329176	8.738489	13.92105	2.400007	3.4776	17.55508	8.79687	2.5142
LOC_Os01g05744	22.803515	27.274125	168.581004	0.661022	8.52662	6.144854	7.23627	11.52402	4.319479	0.603811	15.70944	14.02457	3.548569	2.116062	15.01425
LOC_Os01g05760	9.75622	297.3466	499.23307	15.4889	0	0	135.3881	223.2698	0	0	20.88289	34.86351	0	0	5.83849
LOC_Os01g05770	0	35.60422	55.243469	8.37107	0	0	12.76005	19.63127	0	0	0.663061	1.408758	0	0	0.682466
LOC_Os01g05780	0	59.47046	104.650404	0	0	0	12.19491	47.85265	0	0	9.28286	11.538681	0	0	6.433535
LOC_Os01g05790	570.2113	208.2614	910.9097	29.46594	128.5052	159.0149	68.4445	74.0432	111.9589	131.3105	63.5672	86.8529	98.9328	128.842	82.7917
LOC_Os01g05800	443.3969	1220.28	1767.1994	182.262	100.114	85.0548	314.8064	245.7773	114.3235	112.3691	340.312	256.9143	110.9627	82.1861	305.039
LOC_Os01g05810	161.67687	50.87544	463.31281	26.6932	34.76703	37.5198	17.09807	35.7432	50.9304	59.523	21.85107	43.3761	43.46948	46.57166	23.43084
LOC_Os01g05820	69.934453	57.59224	165.375925	0	10.88407	24.58688	10.08668	21.58107	26.93451	45.67395	19.71602	28.16192	16.34166	50.27506	30.91254
LOC_Os01g05830	197.19218	86.07809	513.44412	5.642688	121.4175	79.3458	66.6059	44.0067	151.8624	117.8783	112.8195	81.5369	147.8321	134.8227	129.2573
LOC_Os01g05840	29.697697	882.6059	1277.280954	42.0559	4.633911	4.094934	209.0265	233.9122	3.073286	2.509392	207.3307	248.7462	4.334346	2.273985	172.5881
LOC_Os01g05850	52.04518	0	34.49831	0	15.97606	6.63822	0	0	13.57611	11.90536	0	0	10.35951	5.98418	0
LOC_Os01g05860	22.113184	6.947074	45.491832	1.239008	6.7029	6.9514	2.72605	3.100679	6.10701	5.95443	2.25378	3.498796	6.19839	6.84577	1.889214
LOC_Os01g05870	3.161271	4.05607	38.873317	1.919023	1.440724	2.767798	3.70749	3.103869	0.0767597	0.913804	3.229208	5.10074	0.1505896	0.7521295	4.11817
LOC_Os01g05900	438.16678	275.763	849.1603	63.9523	153.7266	178.3923	111.5034	118.6485	57.0054	59.4136	34.8638	49.6631	50.96458	51.61338	29.29848
LOC_Os01g05960	54.8571	16.93767	85.685436	6.04025	17.86583	8.06637	7.04641	6.18697	0.889011	0.297526	0.6758787	0.2551302	0.9030442	0.3876548	0.973468
LOC_Os01g05970	752.9624	425.4373	1444.6679	235.3853	268.4829	249.3101	164.5438	210.952	207.0958	177.196	99.3782	133.724	186.0143	191.9655	90.6169
LOC_Os01g06000	32.428542	11.02586	70.91251	2.696559	8.12606	7.92174	3.152449	8.34532	9.27514	6.75122	2.909258	5.93728	8.96679	7.79704	2.804098
LOC_Os01g06010	995.0229	634.7182	2063.2594	273.4632	262.3632	291.8327	198.3323	266.0218	167.0591	173.8521	115.8058	178.9731	170.8865	161.4929	101.3995
LOC_Os01g06020	166.26295	284.5572	652.72004	39.0995	54.6355	49.78072	113.791	105.2829	37.39326	32.26471	71.1645	55.3844	33.89482	35.89326	59.6746
LOC_Os01g06050	96.73349	44.77198	235.36293	16.43656	21.95044	31.24791	24.9991	36.6934	0	0	0	0	0	0	0
LOC_Os01g06150	5.071343	29.5343	197.255157	4.56814	2.774805	2.183716	2.497492	11.81823	4.384049	3.364626	2.515333	6.46229	4.714484	1.494285	3.919808
LOC_Os01g06220	375.7258	2.641749	137.394038	0	86.6971	395.0001	0.33727	2.995833	43.48617	280.6534	1.663528	3.164151	25.44304	249.8788	0.508066
LOC_Os01g06230	190.26351	6.27378	119.66948	0	61.4737	109.0411	0	0	60.61175	80.97541	0	0	77.3723	64.1545	0
LOC_Os01g06240	5.783606	3.825806	101.19051	2.528459	4.969673	3.159133	0.291513	1.082016	0.815406	0	0.336681	0.520461	0.148371	0.413973	0.115512
LOC_Os01g06270	464.5992	206.5152	809.3445	24.13027	157.0036	163.159	89.2843	95.0855	140.5748	146.2176	84.132	90.7083	141.1956	158.6507	83.9913
LOC_Os01g06280	67.50243	34.82142	124.121625	15.29985	13.54147	20.97942	21.40623	30.52931	4.60168	14.80452	34.63098	47.8135	7.15368	12.94682	17.37692
LOC_Os01g06290	1175.4003	560.3638	2234.6368	268.5654	304.9845	295.8905	169.8895	196.4275	312.204	290.4207	169.3007	202.4339	307.3047	264.3386	181.4561
LOC_Os01g06310	494.423	48.321396	699.947485	0	110.7531	350.227	1.717004	38.355	66.5145	137.9957	3.24516	2.083172	36.76291	85.8638	0.620673
LOC_Os01g06340	7.296657	12.010611	73.382386	3.00975	3.979138	2.315759	0.603751	3.29224	3.589356	0	1.827769	2.885579	1.356591	0.942942	2.350102
LOC_Os01g06450	95.34904	2.324859	22.816231	0.484501	28.41834	27.25362	0.801383	0.543305	20.33278	13.01565	0.5216	0.56467	19.24123	13.98369	0.235116
LOC_Os01g06454	83.73519	40.984028	226.461935	11.86083	22.36762	29.19741	14.2411	13.93493	22.62687	18.911	10.42627	12.78	24.12105	21.56067	13.9695
LOC_Os01g06460	1435.084	389.7184	1576.8791	56.5662	313.5478	334.7899	189.9884	107.6629	297.7396	369.2768	201.0791	162.6521	290.7684	338.0564	235.3687
LOC_Os01g06470	527.4651	173.9834	743.3315	134.2193	150.3315	149.7695	69.3302	87.4412	102.9979	108.6617	42.29	60.8286	110.523	105.4274	53.4403
LOC_Os01g06490	518.3969	150.8012	536.54488	19.46772	105.3424	111.9751	49.3781	56.1716	92.2132	107.675	49.0744	48.2107	89.2163	102.2873	39.7594
LOC_Os01g06500	109.82302	104.64388	155.120182	2.602784	71.3887	31.12001	17.42861	17.97063	81.3213	52.9875	50.9947	41.7302	66.8726	40.59917	66.4234
LOC_Os01g06510	51.85147	24.60871	116.47376	15.4866	28.52184	28.07472	50.77057	8.39733	0	0	0	0	0	0	0
LOC_Os01g06520	83.50907	32.6265	105.877755	10.91083	20.1178	21.11908	8.05255	12.06871	0	0	0	0	0	0	0
LOC_Os01g06550	119.75481	45.10544	344.08276	31.71788	42.50159	58.5293	21.70459	42.4296	54.0589	59.8045	27.5959	44.4403	64.366	54.5964	37.47749
LOC_Os01g06560	49.12468	3.073305	1001.821678	192.1952	10.15309	3.17843	5.13245	2.114978	6.16278	1.424654	3.330771	0	7.227622	2.595865	17.1805
LOC_Os01g06580	758.2253	376.3532	908.35764	2.018265	82.4483	133.4377	131.5454	148.5181	82.6906	156.2178	123.6808	167.3031	49.98517	112.0198	89.8919
LOC_Os01g06590	388.0652	207.5079	634.1878	70.8334	131.8092	117.9682	136.1681	78.7348	132.2251	142.5859	208.8952	119.7892	163.0339	158.942	183.6956
LOC_Os01g06600	752.7203	247.022	1148.151	124.7323	305.3257	277.2356	125.426	110.9897	368.0831	322.1385	141.1544	103.5366	425.6359	301.7023	196.317
LOC_Os01g06640	292.0933	91.31358	669.234943	3.76786	62.6205	123.9126	20.01663	32.11308	41.60945	75.3968	9.111569	17.50567	75.431	93.345	21.57947
LOC_Os01g06660	330.55267	96.91758	812.89925	3.3546	63.5555	93.498	14.00228	21.52994	93.2798	116.4263	20.79225	28.14789	72.3015	100.4607	24.92977
LOC_Os01g06680	29.067636	45.18451	105.46825	25.40438	12.96086	12.98934	14.44352	14.05539	0.255449	0	0.122272	1.101808	0.347602	0.112738	0
LOC_Os01g06730	1.922111	2.511867	10.3686663	0	0.323165	0.7858622	0.53339	0.0786091	0.902367	2.053897	0.4045543	0.826269	1.568943	1.865907	0.2958326
LOC_Os01g06740	9.038729	420.28447	182.524617	0.929164	1.83191	2.062943	33.66425	7.562075	0	0	0	0	0.215531	0.71898	1.609127
LOC_Os01g06790	0.72304	13.642212	74.083822	1.375746	0.224781	0	4.31848	5.87278	0.236591	0	3.97069	5.95227	0	0	0.11937
LOC_Os01g06870	3.019853	57.81193	53.965745	2.562502	6.402956	0.730612	925.301	7.57794	0	0	1.891135	0	0.820241	0	0.258152
LOC_Os01g06876	0.537374	48.27558	42.58686	2.90693	7.229232	0	1079.529	6.9957	0.690011	2.687443	2.096072	1.081287	1.741183	0.344624	0.766836
LOC_Os01g06890	3.139675	6.293412	19.466275	0	1.298522	0.884789	2.661986	2.199361	0.347082	0.64068	0.510306	0.998215	0	0	0
LOC_Os01g06900	22.030259	17.70477	109.664365	7.3823	6.20594	7.13046	5.61107	8.59411	0	0	0	0	0	0.116946	0
LOC_Os01g06910	219.4217	220.9882	575.8428	135.086	35.4011	0	21.8453	36.5588	0	0	0	0	62.9196	124.2211	21.7194
LOC_Os01g06920	8.550424	4.167949	39.489067	0	2.066213	1.914445	1.992548	4.511832	0	0.975615	0.139812	1.527638	0.789655	2.076901	1.619472
LOC_Os01g07070	445.3891	271.7551	966.3017	145.2395	88.2153	99.6117	73.7407	78.3518	97.7845	89.5627	71.7637	69.8497	99.4703	86.4859	70.9171
LOC_Os01g07080	154.91186	83.73811	312.67602	28.3738	51.8151	55.9783	36.0561	38.0878	37.86885	30.37435	14.37764	26.95973	48.6974	37.81667	22.67209
LOC_Os01g07090	302.6978	837.1127	1104.11623	257.4876	67.1067	56.8833	258.0449	159.4261	63.5331	57.6497	258.7447	133.9516	72.0734	33.45094	232.285
LOC_Os01g07100	262.63607	137.61772	530.74748	25.30721	82.0126	80.6384	53.7117	58.955	55.6259	56.093	45.7513	47.0183	88.8844	91.8706	60.2086
LOC_Os01g07110	19.750621	11.05023	48.563958	0.849825	9.525	6.61505	4.36003	4.31587	7.42007	3.164995	1.573727	2.443172	8.9431	7.31685	2.322969
LOC_Os01g07120	340.0029	134.0681	563.77629	89.4038	97.1215	78.5492	77.403	43.8573	75.5265	96.3719	58.7892	57.8538	73.5401	97.5489	94.6868
LOC_Os01g07140	77.54269	20.73134	292.470884	13.30722	33.08172	14.30708	20.02574	10.8443	5.43675	3.692318	2.443929	4.01977	4.587334	4.457456	3.87508
LOC_Os01g07150	75.92527	3.16495	78.03229	0	19.09899	20.11007	1.502825	2.026984	18.79653	10.04766	1.08727	0.618119	14.8629	15.50257	0.647829
LOC_Os01g07170	56.05753	24.24172	180.36433	14.00547	28.76582	20.38953	10.35261	19.5907	19.87891	17.56857	9.45431	21.62824	34.23959	26.96353	13.0576
LOC_Os01g07200	397.1405	302.0933	736.403696	61.4813	76.3208	100.7153	89.7519	100.9263	64.2662	88.765	74.7688	93.1267	70.3883	84.0617	92.022
LOC_Os01g07212	43.228516	17.647925	86.543512	3.39984	16.65213	13.09161	5.38353	6.59227	15.9474	8.52867	2.552995	6.73286	18.3393	14.85494	7.95645
LOC_Os01g07240	62.581732	94.58796	763.963371	9.57682	28.04034	24.71977	42.4317	49.0748	24.2374	22.95153	43.29554	59.4279	25.66748	20.76229	33.34237
LOC_Os01g07250	659.7247	238.7099	752.77564	29.42595	120.0771	137.9366	81.6866	112.2917	161.109	201.4597	86.4149	118.9937	132.3915	196.4885	64.2742
LOC_Os01g07260	108.68269	60.55565	246.47524	5.32245	34.95943	34.3219	28.29832	31.87208	51.1294	41.68185	28.39882	34.4344	50.68325	42.96857	20.90257
LOC_Os01g07270	17.57459	35.52541	74.42139	23.10712	3.94428	5.3782	8.63327	6.50534	14.23622	12.23651	19.08473	6.29355	5.76167	7.48334	3.92908
LOC_Os01g07280	23.201975	15.435688	95.977688	5.05192	5.705583	5.89717	4.251757	8.83498	4.264208	5.004352	1.918763	4.46314	3.900013	4.019515	3.620166
LOC_Os01g07300	97.84138	46.84156	114.41832	44.523	33.55176	26.73038	14.50696	15.53756	14.34112	24.40263	14.5219	21.31574	19.74371	17.91185	20.7991
LOC_Os01g07310	1654.7133	627.9237	1725.6551	198.7547	419.8278	389.2368	257.534	257.3695	481.577	452.668	294.1976	273.5462	415.698	419.483	303.844
LOC_Os01g07320	16.25741	7.30324	59.491083	6.51239	3.986878	5.305404	0.832559	2.799216	10.92064	8.492459	1.08198	1.84533	6.38158	6.9126	6.514154
LOC_Os01g07330	25.65739	10.866943	56.048289	0.603513	9.36445	7.58417	5.54762	5.08529	8.22325	5.112881	3.52504	5.3727	7.14788	4.284282	4.162
LOC_Os01g07340	13.879068	3.770392	40.248388	4.01012	3.559771	3.054392	0.485336	1.921101	2.635255	3.068951	0.3786	1.502094	2.163051	2.271945	0.718637
LOC_Os01g07350	45.32104	29.44347	110.72355	13.46312	12.73686	12.64808	10.45942	10.84511	10.89773	13.81112	7.19526	10.23412	14.66486	14.82925	13.09311
LOC_Os01g07360	156.76178	26.97376	221.007918	4.08443	44.56843	36.62952	11.47367	13.60811	48.9349	36.94262	13.56459	17.31555	56.6424	63.9078	18.946
LOC_Os01g07370	516.2064	435.6435	1360.9718	47.8707	172.8585	133.5547	299.4155	227.501	213.7745	242.9028	403.295	284.1363	207.3304	269.8551	317.9849
LOC_Os01g07376	630.8137	161.4859	563.45604	32.27051	119.0987	145.0143	48.2982	52.1359	128.1668	172.6669	40.17	59.9641	95.0834	123.8784	45.2883
LOC_Os01g07382	433.9277	141.3516	615.31	60.0763	78.3335	80.176	33.1636	47.7328	85.5389	84.0388	33.1378	46.9763	94.6879	81.7772	37.2442
LOC_Os01g07390	241.96238	105.78127	596.11758	35.77544	83.0957	96.9734	34.5693	73.9705	91.5834	116.508	43.2246	77.1704	84.5035	96.7932	44.8467
LOC_Os01g07400	427.1275	159.6225	761.576	50.5095	91.9856	111.1608	44.0976	58.8924	95.3227	105.3259	43.4798	67.0876	80.1817	95.2405	54.7306
LOC_Os01g07410	232.1277	86.99805	358.76597	6.07825	69.6849	70.5751	39.5802	34.1153	84.3164	81.5832	42.0435	35.4261	72.3161	79.8431	50.1374
LOC_Os01g07420	930.7867	113.79835	1060.224452	2.033612	172.6263	238.1614	31.01439	44.4355	164.2998	288.7679	28.39216	49.0186	143.4357	304.1711	28.74753
LOC_Os01g07480	70.34225	3.16926	52.0232	1.17414	21.13174	28.64188	1.758834	5.708545	18.74722	29.26737	0.28579	3.591472	18.37302	21.36904	1.395389
LOC_Os01g07490	424.2951	165.6891	763.7157	62.0328	147.9469	148.0314	81.005	83.3675	126.1122	109.3209	63.2345	66.175	132.8988	120.8031	69.797
LOC_Os01g07500	300.38303	59.15894	309.79497	31.20249	57.7358	79.9317	27.68264	16.6497	51.1217	83.8237	26.30544	18.15798	52.8157	62.4085	36.3414
LOC_Os01g07520	714.9285	304.8804	1118.9028	82.5514	146.9461	154.2466	91.5481	104.2129	154.8196	148.8892	90.2038	90.4621	175.8026	146.9767	107.8442
LOC_Os01g07530	401.719	215.7852	343.00127	200.9834	50.09131	58.7698	78.4635	64.3913	24.42613	27.3268	61.5578	44.0141	26.40827	36.03563	74.0356
LOC_Os01g07540	49.41036	38.43504	143.09664	10.60502	14.42829	18.37715	14.50084	17.27581	14.02406	14.1509	14.62257	14.2327	16.33187	13.14257	10.59346
LOC_Os01g07560	200.46051	22.404545	146.667863	0.549786	68.9336	62.4666	9.3034	11.92508	83.8913	80.4045	7.30437	8.2416	87.8184	66.4162	7.94546
LOC_Os01g07570	173.90537	66.56078	220.443584	0	51.1953	43.99081	25.32669	30.09635	58.9581	51.33	19.04111	32.71551	51.74126	51.501	18.65383
LOC_Os01g07590	60.04547	131.75255	650.131513	11.18404	15.35156	16.47995	26.73289	49.9846	18.37603	20.844	83.1103	148.7295	11.97698	14.8645	81.7629
LOC_Os01g07600	10.703918	7.467166	34.309325	4.27288	3.721258	2.77407	1.167309	1.813695	0.869266	0.807889	0.665803	0.385842	2.131467	0.735503	0.56762
LOC_Os01g07610	41.559837	11.097514	131.84591	13.64013	8.72581	13.04052	3.427788	7.07151	8.70467	7.84498	2.613492	5.72028	9.6632	7.20404	1.759513
LOC_Os01g07620	7.514556	19.491121	30.477701	4.61342	2.454817	4.657653	2.949796	2.764259	3.333338	4.156956	0.941821	1.416556	2.752694	4.334205	1.489545
LOC_Os01g07630	301.5162	165.86838	649.85796	7.82629	54.9396	76.3579	47.9445	73.6168	51.4774	71.8175	35.6519	57.1238	47.8212	75.946	35.30571
LOC_Os01g07700	294.5178	347.1167	743.026	100.3859	65.4021	63.6298	99.3389	77.8563	53.5205	42.78375	127.2344	72.2473	61.4329	54.2598	104.8763
LOC_Os01g07720	393.2164	180.3366	564.9918	30.81757	137.3104	138.0084	80.0652	82.0865	128.5196	111.5792	67.6708	64.9489	118.7415	117.2449	69.5488
LOC_Os01g07730	49.074273	129.78314	301.5974	62.62	2.4196	7.49178	30.34038	44.9992	8.88674	4.311639	42.8836	27.6955	6.46103	3.097335	32.27017
LOC_Os01g07740	283.3526	139.0265	825.7398	15.54018	71.8445	67.0061	51.609	49.7185	83.8947	63.9313	50.329	48.7923	86.883	76.8446	46.3703
LOC_Os01g07750	515.7536	188.0975	730.26328	82.085	121.3467	118.3888	65.5798	71.7222	109.6862	122.5448	74.5641	69.4548	101.6289	108.8136	71.3663
LOC_Os01g07760	2226.661	1071.201	3053.7814	406.39	519.42	482.842	396.155	397.564	642.785	541.137	441.868	439.321	620.12	538.208	486.535
LOC_Os01g07770	522.6726	116.56977	93.154817	42.55376	107.5121	77.7116	43.6768	25.56269	156.0381	84.8101	55.8796	51.645	178.895	84.3559	51.508
LOC_Os01g07780	586.2525	179.5924	569.84837	61.3797	101.2382	148.1328	32.39784	95.2026	123.0168	152.6366	43.60933	77.8378	107.507	128.1796	32.16571
LOC_Os01g07800	33.521978	92.61699	220.699577	17.54454	5.57742	4.62146	16.96546	14.46827	5.128169	5.633558	18.77186	12.74194	6.0774	3.657027	16.48959
LOC_Os01g07810	1739.4148	537.6876	2259.697	334.064	265.1335	303.6181	126.4063	143.0808	254.2094	291.1974	120.2922	159.9951	272.0811	283.4678	127.4507
LOC_Os01g07850	36.023229	0	17.95828	0	12.02812	9.66101	0	0	4.588851	5.429513	2.698177	0	6.116871	6.96024	1.644481
LOC_Os01g07870	168.63571	239.5855	504.74302	129.4997	45.4675	60.418	48.2693	35.3866	43.57345	63.8425	75.5599	46.0648	47.1085	64.3093	63.4127
LOC_Os01g07880	616.4731	160.6285	1156.3341	124.0832	43.56015	53.11998	27.3541	25.02168	53.65398	63.7884	27.66912	23.45005	56.61116	52.13834	31.72614
LOC_Os01g07890	481.7626	143.98292	431.66108	79.0303	153.347	161.2696	57.1781	54.3821	170.2168	145.4911	44.9106	41.26905	137.0301	79.2483	57.3005
LOC_Os01g07900	22.65928	10.279467	156.95468	16.3037	4.282636	4.223765	4.5288	8.95147	3.211415	3.445308	4.798309	6.624226	5.39396	4.474292	5.326277
LOC_Os01g07910	727.2103	182.4696	849.33184	4.50028	152.6882	168.3281	55.1511	73.4684	163.1025	139.151	54.5955	75.0275	154.6794	184.2017	55.7878
