	DRS000419	DRS000420	DRS000668	DRS001349	DRS002153	DRS002154	DRS002155	DRS002156	DRS002157	DRS002158	DRS002159	DRS002160	DRS002161	DRS002162	DRS002163
LOC_Os01g09310	5.774008526	7.133747746	6.83610195	7.49756749	6.317075999	6.088357334	7.376233883	7.297616108	6.432519798	6.072917183	7.577337301	7.066257088	6.46071348	6.080434497	7.449764598
LOC_Os01g09320	10.08278231	10.52010849	10.1067718	10.03409465	10.13433759	10.03769033	10.67059778	10.12223708	10.19265314	10.15657636	10.76549998	10.10934596	10.18153164	10.23424079	10.50978939
LOC_Os01g09370	6.810117787	7.218307808	8.034372074	6.682228027	7.290975223	6.324407463	7.581732241	7.414325255	6.910008701	4.923278399	7.155846637	6.437939328	7.103365415	5.086128788	7.283339817
LOC_Os01g09384	4.759080999	5.367344089	6.16012634	5.160772025	5.090498582	4.76677213	5.476547023	5.409800299	5.513741403	4.30066307	6.394633033	5.893717463	5.218382571	4.568094014	5.554142821
LOC_Os01g09410	5.380645579	5.936166145	6.87174249	6.808167116	5.607830529	4.525461874	6.139161909	5.919110611	5.966870438	4.30066307	6.765359895	6.107699747	5.456441257	3.994758419	6.321618894
LOC_Os01g09420	7.33911632	7.397033235	8.095527337	8.822470129	7.413016258	6.858294703	7.521329516	7.57019497	7.326651969	5.541358266	7.428412442	7.198889862	7.518794361	6.058657804	7.613986924
LOC_Os01g09430	6.863178039	7.121241991	7.817435303	9.107885491	6.666441106	7.097290998	7.062367886	7.745018973	6.985403539	6.844556747	7.420124281	7.765147191	6.712441542	6.687620735	7.260114169
LOC_Os01g09450	5.949970214	7.29808202	6.925627098	5.32993843	6.368846017	6.370344392	7.535774501	6.759172602	7.264697122	7.245973109	7.902018016	7.350745431	6.585507764	6.851273004	7.317477773
LOC_Os01g09460	6.405373206	4.843788744	6.783167975	4.481531537	6.058721711	6.163076682	4.680476187	5.151695726	6.286251422	6.45925553	4.744414183	5.204848174	6.248745617	6.364057728	4.718956119
LOC_Os01g09470	5.644086354	4.945517493	5.280623808	3.994758419	5.260101502	5.217566055	4.481893735	5.151695726	5.549198028	5.541358266	4.744414183	5.356349361	5.47868802	5.458119077	4.753527635
LOC_Os01g09500	5.063737103	4.673014934	5.10072677	4.481531537	5.328602816	5.108030998	4.863927396	4.794108073	4.977014089	4.969230263	4.857255926	4.766420711	5.145291916	4.694693339	4.643834582
LOC_Os01g09510	9.514186004	8.92912881	8.942267258	8.021955224	9.155086754	9.105833443	8.630775761	8.50352432	9.19410908	9.264284629	8.39379987	8.65841679	9.226653619	9.300716261	8.321379026
LOC_Os01g09540	5.503532871	8.411018308	8.060215918	6.056144557	5.216680416	5.406320035	8.252242663	9.263558227	5.731910378	6.396851419	8.597361283	9.378156483	5.47868802	5.561638327	7.965321989
LOC_Os01g09550	6.600680952	7.601181103	7.402802023	6.421489035	6.737097097	7.159157106	7.258929199	7.650553314	6.703782147	7.580066719	7.190494657	7.48443003	6.785716617	7.207814772	7.279495301
LOC_Os01g09560	10.11770344	9.416801129	9.466975584	8.011711044	9.972128883	9.958539349	9.312038794	9.244381715	10.0242767	10.04603061	9.315212726	9.373543661	10.05797318	10.18014027	9.340851314
LOC_Os01g09570	10.57054561	9.226675639	9.230745396	9.350044825	8.76043772	9.189908874	8.87334526	9.092303925	8.481398796	8.765743452	9.049379478	9.19993726	8.364047615	8.363110296	8.673293721
LOC_Os01g09580	6.708299667	6.335876585	6.398302423	4.481531537	7.102178977	6.743035243	6.261877943	6.447705095	7.296014009	7.130766987	6.136187168	6.543410415	7.46849564	7.17597182	6.095234372
LOC_Os01g09590	6.880423635	5.966046659	6.665792146	7.221794885	6.562937377	6.764333947	5.981478261	6.217740054	6.881170437	6.64159151	5.538200713	5.78955042	6.836322816	6.71478518	5.980409099
LOC_Os01g09620	7.538671905	7.673159842	9.446975106	8.956346786	8.217808419	8.505499976	8.303548856	8.473997932	9.080262147	9.063431785	8.224375094	8.605841007	8.7865993	8.82705997	8.610985325
LOC_Os01g09640	6.859316451	7.710940516	7.06403859	7.677347377	7.636332922	7.635945398	7.510398603	8.076797587	7.681446866	7.764264005	7.428412442	7.78761819	7.736573949	7.527682926	7.577017876
LOC_Os01g09660	4.983541885	4.926173146	5.040799314	5.063762612	5.231363597	5.232258684	5.064530714	4.979719588	5.691393072	5.738294298	5.123772019	5.338579335	5.777724076	5.516797392	5.185268988
LOC_Os01g09665	5.19842119	4.982915103	5.893089751	4.481531537	5.216680416	4.815363912	4.636928998	4.69785779	4.710671794	4.30066307	4.430796583	3.994758419	4.74865485	4.401492614	4.643834582
LOC_Os01g09670	7.177771428	6.922515173	7.299267271	5.475523204	6.828696402	7.146356962	6.216025562	6.99547581	6.59039235	7.127010359	6.385905069	6.702860833	6.753628981	6.990318013	6.515025137
LOC_Os01g09700	6.967169474	4.964422966	5.139470808	8.299489372	6.966659019	5.355764973	6.930797103	4.382516048	6.305435501	5.649708626	6.519191842	4.51835852	7.018776913	5.943844271	8.203532613
